label,type,dataset,hash,number_nodes,number_edges,number_weakly_connected_components,file_size
1,FCG,pe-machine-learning-dataset,b6748d5b9594f17c2e1fb636d4be1e85a5446cc5aed9fe508b628f49af3db959,46,10,36,713745
1,FCG,pe-machine-learning-dataset,40e58437ade0bfa19117b74ccbde6a9a5026bd094bbaf05250e732a70c9647e5,46,10,36,713745
1,FCG,pe-machine-learning-dataset,66bc6df4105c79f3b27cedf1c1954b52e2fded9f4e32b7621f73458d647c5ec2,46,10,36,713744
1,FCG,pe-machine-learning-dataset,f641c2b106dd4c751a54df9692b9b0ddc6c8f60a848d2c3fd3a861ac9b9a7cd3,46,10,36,713746
1,FCG,pe-machine-learning-dataset,8876b62cee07dca8ed7020bb3164642c97e5d754fca4f4adfbde13cf431f081b,46,10,36,713745
1,FCG,pe-machine-learning-dataset,d5c051cb1b6e256208d96cbfc68c6de98c594c9af09918444c570df30424467b,46,10,36,713746
1,FCG,pe-machine-learning-dataset,d1587ee780a94c710c52f6f41bfbcd50474bac97e9112207a4bd9ab4b6690c77,46,10,36,713746
1,FCG,pe-machine-learning-dataset,4586328925b86fcb599d6e82e29975ecbe5c8438104df37b4f791372bbdc02f7,46,10,36,713746
1,FCG,pe-machine-learning-dataset,83bb1482b8f022fcf4a8b850dd73b5e07e4d64d84009aad47632904f59db028c,50,13,38,744853
1,FCG,pe-machine-learning-dataset,67085c902c65567e81845fa9d162bff568bdcd59df67bfe1dd90dd6bf8ea0ba5,55,76,1,972427
1,FCG,pe-machine-learning-dataset,52d499256a412eaec46b2ff2a6e2a5787270d49a870f2afb47a7e8d543b938d0,57,22,36,739567
1,FCG,pe-machine-learning-dataset,e72ce12cbb0c8477f9217b1c34f13890baeb48dc5dd9e6c02b5c33618f023430,57,22,36,739566
1,FCG,pe-machine-learning-dataset,6966b837c3091eeb441128cd3a93fd2fe19e9cc1999dce40eded1281036bbcb2,57,22,36,739568
1,FCG,pe-machine-learning-dataset,88aff39c646efcf567ef01a7fc8b7934e416a9e7ba4ad73f4e23f56e3c331624,57,22,36,739564
1,FCG,pe-machine-learning-dataset,cc1416f9e5ea3e7edfb448135316b451b7f2adfc26b7c772dae22a3925f08f95,57,22,36,739564
1,FCG,pe-machine-learning-dataset,1acd849f735f7b27c70fc101115be68af4fbefb36e031e94ed25b725bcc226d6,57,22,36,739568
1,FCG,pe-machine-learning-dataset,943287e73ed813f9c7378e260974e12b69c17ea89c7da8217bf84e713f98ab09,57,22,36,739567
1,FCG,pe-machine-learning-dataset,fdd075e672091dc6a5086af0f2765d9fd1bf00ae16d74ae9a44cfe4f3e67d3e3,57,22,36,739566
1,FCG,pe-machine-learning-dataset,05ef627f3cf9f2f68baaa2149c062a5426d436f76d4526e578ae1f94cee6220f,57,22,36,739565
1,FCG,pe-machine-learning-dataset,ea278b89d631c8d9da80326d6d61c9c49f5f63806e65b9b094fd08c3886dbe36,57,22,36,739565
1,FCG,pe-machine-learning-dataset,de1e6730aaa2855be5ea0ef45be83246873209341950dd96b8925c19f0775911,57,22,36,739566
1,FCG,pe-machine-learning-dataset,e87aceda3d51d55b1d72f8c5083485d8157a0ded382fc7f3742058e438fb11cf,57,22,36,739567
1,FCG,pe-machine-learning-dataset,362ecb1e497543f0d958769d6557c8055dd9831142866a67a95e1ce818fc9817,57,22,36,739564
1,FCG,pe-machine-learning-dataset,6a4f8803c42f5081bc319ee64a8b09e487ffa36e821bfedfbde9518e2e3fd6b8,61,38,28,785203
1,FCG,pe-machine-learning-dataset,f48b4d309ddc3135d8620cee0ea007fb114d0d67963cdf5c9e6250db7dcf278b,61,38,28,785204
1,FCG,pe-machine-learning-dataset,d998673f83df50b62ad38ccf296480b1ba08ee16d1083692612699a40908a129,61,38,28,785204
1,FCG,pe-machine-learning-dataset,cb267efb7d77f4b0e93b818b080914259f30c83d9e34992a4ba671b9518550dc,61,38,28,776015
1,FCG,pe-machine-learning-dataset,813fa7c1143cc8f48194a803e0c23a1af86c945381df9258b98105fdc43435b6,61,38,28,776015
1,FCG,pe-machine-learning-dataset,4d1124bb70f24d04c14597f167a7e24cd238f1e6441feb50d997fdc7aaa2aebb,61,38,28,776014
1,FCG,pe-machine-learning-dataset,5044db91479e5b4595ef6432cc7f7febc526fac39ae534e0d2d47af1afa44d60,61,38,28,785204
1,FCG,pe-machine-learning-dataset,12a781340e96a27c07085a047ec5ad07744528a41829e9299592c1dd2555fa0b,61,38,28,785203
1,FCG,pe-machine-learning-dataset,eb9aeae2daa82ffd74f0092fb205186b56fcdc3e2bedf0e3465bd8af8f78b954,61,38,28,776015
1,FCG,pe-machine-learning-dataset,464c0b1ba6206a0753e26a95358fe9f72f7a60281a5c424a3ae706442ee0b136,61,38,28,776015
1,FCG,pe-machine-learning-dataset,9fa2282d7ddaee4398d5b7f8fd5b44077c172d730a56e19fc10a0c449ae28164,61,38,28,785204
1,FCG,pe-machine-learning-dataset,fbd0ba2eeb551e26c3037d2a6db2bef58560f4a2d9a30f87fdddd89122832e75,61,38,28,785204
1,FCG,pe-machine-learning-dataset,4d547d1b4565803f92b97832a89b1de33c62b3f20d553c7baeec16d654464510,61,38,28,776014
1,FCG,pe-machine-learning-dataset,e04d742b504c83c702ac90cf0aba41d609b9c804f0eaf5dfeb7c2270865ab85c,61,38,28,776015
1,FCG,pe-machine-learning-dataset,f5da458bce479536ad36e95f12976d4783a4a61b38590145fb0928bf016cb4cc,63,8,55,728079
1,FCG,pe-machine-learning-dataset,a331b287f0df49c7729e7785a3e3a4fc70a842509fc58be9cbf2179fc6d66685,64,39,30,784243
1,FCG,pe-machine-learning-dataset,8bf5e70ee494a1a14eebfac81311a0a771c2f89f97dae95a44fd2ebca51279b5,66,9,57,735076
1,FCG,pe-machine-learning-dataset,733401cbcde6eec3e7b0c833e2e2f7f30222c3dbe1d9cad30062b8053259731c,66,9,57,735075
1,FCG,pe-machine-learning-dataset,2fbc90a9c4336217d72e5f41d58ed65cc7ce059243d4e2d0780347ae8f17ea6e,66,9,57,735078
1,FCG,pe-machine-learning-dataset,d72aff521aeb064c5038e43d81d882610b0404dc69e87d0eb14ba7e553544491,66,9,57,735078
1,FCG,pe-machine-learning-dataset,25efec985721b79893391a4845a895033365bfde52d4c82f9b1609e61468087e,67,7,60,734157
1,FCG,pe-machine-learning-dataset,2020814b4cd65bc1af6ecc25b71c0e3ee4afda13f42a0c11732de3d8b6d4ec33,69,39,35,788152
1,FCG,pe-machine-learning-dataset,52c89d1b5cfd79ac712f3b8863e2fc761ac58d1e39e40c66bc0f3cba5641a05f,69,39,35,797339
1,FCG,pe-machine-learning-dataset,9143a05a4ba692bd061375ca6d0d62931368bb4b8a04026a15b72fd0fbb72ad2,69,39,35,797340
1,FCG,pe-machine-learning-dataset,08f1ee6a052863e5350af37b6285395521d4fe7ac02e507a59dc5550620ff470,69,39,35,778962
1,FCG,pe-machine-learning-dataset,3d374933b26f875987f159889b7701b5d99dcef26d6d72751b414429ccd84d93,69,39,35,797338
1,FCG,pe-machine-learning-dataset,117305db559460a672a9e3e7c361bfcca57f73935f5d782ba418690653060e68,69,39,35,797339
1,FCG,pe-machine-learning-dataset,c11f349b39e9bfdd3170a83ab9b920c0d54bf3651b842b5a1c12d17df1dbd812,69,39,35,797340
1,FCG,pe-machine-learning-dataset,478466fd744f42009365932e2c6b63e9b4c8254df6cdfe807feba7769f9b3dd5,69,39,35,797338
1,FCG,pe-machine-learning-dataset,8b7e9b0c2fd427d8f95f95f1e96d5cdf939b9d7fe539f3b650418dbb25300abf,69,39,35,797341
1,FCG,pe-machine-learning-dataset,8e5733216e32022e40fb9c462cb9001555b8a34fc4512fe7f4d19912f6f12529,69,39,35,778963
1,FCG,pe-machine-learning-dataset,3df36d4be29f8984ee4ab58f6e8c69d9d585df4259b762674e3bf5ce6e98e69b,69,39,35,797340
1,FCG,pe-machine-learning-dataset,828dc195f18d32e59db5d5134271237c4e0539f5b0e7dd04ef585c257c356484,69,39,35,778962
1,FCG,pe-machine-learning-dataset,4bf4f13bdf9dae50daf21a792d7cc3a4c3cc289c8fa46af55b55559e55fa0cd3,69,39,35,797340
1,FCG,pe-machine-learning-dataset,af0a40db81863dc8b7fc14e6ea7c16a45dd7b043b33dd7ac3613a8ea2e479322,69,39,35,778963
1,FCG,pe-machine-learning-dataset,a260c6682d4c7e1925c2df6463a15d915c7fdf6d9ca1084da5adf99d79f4bda6,69,39,35,797338
1,FCG,pe-machine-learning-dataset,efb21a183b4a5b3257018a6471db4373f156853c711c47ff77217c10a2ca2af2,69,39,35,778959
1,FCG,pe-machine-learning-dataset,21c75c422d9ccd6234f28cc0cf6fc7fdbb014a3d2546bc0237eaafbf620fe169,69,39,35,797340
1,FCG,pe-machine-learning-dataset,8c9a2dc34e1179b993af0faa6b5b024e1980c39de71a2aa37d47d13329978bec,69,39,35,797339
1,FCG,pe-machine-learning-dataset,4db283d067ea229b792c861b30cd2fb867c045b6a12484354f68df9dcccf94cf,69,39,35,797340
1,FCG,pe-machine-learning-dataset,780f80902d2125754f7523146ce71c03f5823851d5458226d29eacd8cd54a82f,69,39,35,788151
1,FCG,pe-machine-learning-dataset,150dffa7100986ac05e9f102e1c3e9db558ccb99572ec58f069025590f87ffbf,69,39,35,797339
1,FCG,pe-machine-learning-dataset,b5f1449a463a18849cba4e66432ba81b1ae3f572e8bb8962c03f51440fa06145,70,38,37,790283
1,FCG,pe-machine-learning-dataset,04a8ded92d4fb3b4e5b7ef881ab9ee24e4736c4630ab35a6eb48b8c74dbc69fc,73,5,68,733532
1,FCG,pe-machine-learning-dataset,3ee92c7c112db6e0aca26c94710c15888747edbb4c856dfe3b0e127d8a6b0e42,73,5,68,733530
1,FCG,pe-machine-learning-dataset,ef0e9f61ba85ee5812c7271d84727ed1debb50ec700581015b726a791ba3bdf7,73,5,68,733531
1,FCG,pe-machine-learning-dataset,add3efacf930403936c1f14c163560861f4a8cc48f3714e1e920f5c16bcda3f8,73,5,68,733533
1,FCG,pe-machine-learning-dataset,1fd1b0e5e4440e32e5fda8ccfc596d84348a7836422fd7ce116e4084f975dbd9,73,5,68,733532
1,FCG,pe-machine-learning-dataset,0c2ebdef82a80e4cb591dfaa404e1d3a25f572e91b970a325150fc39a5f8d7e9,73,5,68,733530
1,FCG,pe-machine-learning-dataset,e986328629d40b8c4ecad65850ee799288f584e94fd5c98900d2efb5f9a748d3,75,43,39,791637
1,FCG,pe-machine-learning-dataset,707c9551007b4a5d8b9a8358c84727990843cabb27a1ace10aba10470ca0272f,75,43,39,791638
1,FCG,pe-machine-learning-dataset,830aba56e61ec26a3e13cc9ad1c0b8bcb6f32b00ca92b69f29f8301be3e698b2,75,43,39,782447
1,FCG,pe-machine-learning-dataset,21b56d231fa424d45a8ea2bd4fc248c8aebcf6a95dbf19316f245d6edc773bcb,75,24,53,768280
1,FCG,pe-machine-learning-dataset,04de29bd851004d63f2421f8d43d2f18600fc123b86925d82f5f631d5aa3c38f,75,43,39,791636
1,FCG,pe-machine-learning-dataset,31231b0ed8f281b36c8b729243d9e82c28672a6ecd65d7947e1d6fe4abaa5906,75,24,53,768280
1,FCG,pe-machine-learning-dataset,93b8629e7844e0eaa6092271bf4c967cdc505a72190b595047f5192bea015686,75,43,39,791636
1,FCG,pe-machine-learning-dataset,499c2afa6d9729c5be9d87f48a34b388c2ff2206baaeace02592af0ed9c0964a,75,42,38,795859
1,FCG,pe-machine-learning-dataset,5683e8a4cfaf1ea7063bfdfc0d364f5fe0b7cac7b7a517669a69b9c35779ad1a,75,43,39,782448
1,FCG,pe-machine-learning-dataset,1b284a3c1d6346f242f7a83dd7903be42dbb20e5c120072a971829be60c97f9f,75,43,39,791636
1,FCG,pe-machine-learning-dataset,9e2ab1e8d992bf1b5cc2ad444a106ccaefdc66773a03684f4cb6383fb74d2345,75,24,53,768279
1,FCG,pe-machine-learning-dataset,1bd7e514a2c7b6939356af3843e2960a555b7fd9e8c91b7a3a81eaa3dd2c3fbe,75,24,53,768280
1,FCG,pe-machine-learning-dataset,72d2ba61b58c098d400961a4feafea0c2e9d2312bad047b70360fee619e26bcd,75,24,53,768280
1,FCG,pe-machine-learning-dataset,a3fe2d99e58b7801c5af34f3f24678a6679e99ab06fdbe0e8f204090e47b4ce1,75,43,39,791637
1,FCG,pe-machine-learning-dataset,0ca510fca0bbc49b3f0b6ed099dc95178affefe29f43f44640c90a121e932ce5,75,43,39,791637
1,FCG,pe-machine-learning-dataset,002e4283764e244e9f1a643f59c245d64fda4e73add3d7cac5b8831b685900b1,75,24,53,768280
1,FCG,pe-machine-learning-dataset,4cfe93fdbe712595a014bd04a3bd7aff8a5e9800c4c2482791bd665c31effdb5,75,43,39,791636
1,FCG,pe-machine-learning-dataset,faea1cce3103e7cc134c639e5ca02b92384cf613715e65129d790d94dec6cae7,75,24,53,768280
1,FCG,pe-machine-learning-dataset,910f6c6ec26fce7919b6857cd856229c45bbf4239ae95f7731eb35757f3c60a4,75,43,39,791636
1,FCG,pe-machine-learning-dataset,b0a0ed627a78e8472519bda949a78ee48d8dad49e3fa34251e8b2ba6740edd24,75,24,53,768280
1,FCG,pe-machine-learning-dataset,171e516a689b9b5ad56ed20dc05e6f194c96bb34abee72017180428a458c236f,75,43,39,773260
1,FCG,pe-machine-learning-dataset,6849d2a30e7a7c76ec97cf8f0bd341433c37add711679ebcc1fd84617314a016,75,24,53,759377
1,FCG,pe-machine-learning-dataset,686170325626afa38b39605f7b63e001131ee984244972f8ef6e40807d1f2d19,75,43,39,791637
1,FCG,pe-machine-learning-dataset,fd2857f4c5270da276188ea6d017a70eb3e811136b431068b0e724b20b89cd20,75,43,39,791635
1,FCG,pe-machine-learning-dataset,15138a741c72f1ffe180bdc6742d619bae7088cfee9cd3adb2d525f19ad0aa64,75,24,53,768279
1,FCG,pe-machine-learning-dataset,bb8688572d824247791df3c3386352e0187e65285b99c6203207712837d47235,75,24,53,768280
1,FCG,pe-machine-learning-dataset,9219746d48385a84215cb0b0e25fa1988083a84374bb1bc293394a5a62c19bf2,75,43,39,791638
1,FCG,pe-machine-learning-dataset,6b322e048bd6af28f72d58b2fbeff897b90b27ee4d42df46297257f91bbc1018,75,24,53,768280
1,FCG,pe-machine-learning-dataset,194b22dd1b0e8730a0e4d18f39fb98e96acf4fdc16b55993e4f3df675ad9f5a2,75,43,39,782449
1,FCG,pe-machine-learning-dataset,9f083772d7aa161bb6c0d94a0bada95dd77bcf024ff67cb87a30897ded236ebf,75,43,39,782447
1,FCG,pe-machine-learning-dataset,8d810799ec036faba541c94c434206f05fdecb514b1275833dd50cca1342f384,75,43,39,791635
1,FCG,pe-machine-learning-dataset,607ed6418716b89894251c04f5fb76e9187e3f86597947c6c59269f655dc1861,75,43,39,791636
1,FCG,pe-machine-learning-dataset,bd29d763b36be06b64bebbd19e973a4451ef170adbb8815c8844dc450315ff95,75,24,53,768281
1,FCG,pe-machine-learning-dataset,3c12bbda45fb7f97efedec343a5b3450aecddb595fa5f409cc9487e5d8f367fb,75,43,39,791635
1,FCG,pe-machine-learning-dataset,5c75775a4de320fa94ea8a1cd84c40ab81421b545729643ce8970c8670c1f324,75,43,39,791636
1,FCG,pe-machine-learning-dataset,638b4da700d100b4a42f574bfa1f18030cc1a746cc26be028288621f3aac8f86,75,43,39,791637
1,FCG,pe-machine-learning-dataset,9fdf9f570ff445db0ea8f1be9ddf3958dae2cb8c6565140ccfce3d2ec9105128,75,24,53,768280
1,FCG,pe-machine-learning-dataset,06f441e41681b9ecdde3a82d72a75f909da73afdf515042ec59da435f2bef079,75,43,39,782448
1,FCG,pe-machine-learning-dataset,388fa02e3cac5dd640159e702cec69bef9eea9f075664e6a88be232657e74204,75,43,39,791636
1,FCG,pe-machine-learning-dataset,85418012aa6f973ec12a43d36ce3d22e4d18aca020e8f90b2cf94a32058cf598,75,24,53,768280
1,FCG,pe-machine-learning-dataset,bf5c1c5e92644f98780d3ecbe570aec1dd02789b83739e2693ce0412d0aecc7c,75,43,39,791635
1,FCG,pe-machine-learning-dataset,8f4277a23406c5364cbc849d1cba5990c3b35e5fde7075c3418160f86a1fd60b,75,43,39,791636
1,FCG,pe-machine-learning-dataset,bc65546c1fccae94b7ee1b8504df93981c4f740e0456f3f1ab07861f5b4139fd,75,42,38,805055
1,FCG,pe-machine-learning-dataset,888e06d2cf890359f80877db99a451c54071f1ef2e48882635f1ff463a7704c6,75,43,39,773144
1,FCG,pe-machine-learning-dataset,3f724918df2215b5daa217266ddbd491efb575370f7b935ff5239c2a4dd165ef,75,24,53,768281
1,FCG,pe-machine-learning-dataset,62e09dafe9962f08c38241f2d841c41edbb3db936fa395ed3be23e86bc4db23f,75,43,39,791636
1,FCG,pe-machine-learning-dataset,23f1e410954726b0f6413adb602fbab6d8e51c74ff094b84fcbcff36dd2d7479,75,43,39,782449
1,FCG,pe-machine-learning-dataset,e37a4197cd08aedbc3fd3a7aad9a52bd44a45af3d909cc02a0209c867a8475a0,75,43,39,791637
1,FCG,pe-machine-learning-dataset,6ae58edbd870c573e1e445cbb1714f8ef86da8be377390d6e8e5f8d7f4072d5f,75,42,38,786670
1,FCG,pe-machine-learning-dataset,3ada86eccf41ea3a2035999253711264da08f2e000f0d122dc8095a2f3ec479c,75,43,39,791638
1,FCG,pe-machine-learning-dataset,bc303e79c2de6d059951c3ffd7b53382ea6628e3e9d8dac858f0720af6f6d43e,75,24,53,768279
1,FCG,pe-machine-learning-dataset,080ec9fc644feaf97bed13c5c94c1ea700285e95faf542d423c9da67e4ee79d5,75,43,39,773260
1,FCG,pe-machine-learning-dataset,1954aeb690a031e63f4a1934bb89d4059cd51eab9b40acf7bdb60aee8ce28c29,75,43,39,763915
1,FCG,pe-machine-learning-dataset,9bb9533e1a7a1aa83419bde0a557133784a299feb075456487badf10621c38e5,75,43,39,773256
1,FCG,pe-machine-learning-dataset,b6b0978623f0585b83b540dc045e84f80b47754b55bf8a92e6d1c609fa79dabc,75,24,53,768281
1,FCG,pe-machine-learning-dataset,fadbe65eba68a5ace660c7a61874feb37900ddcc8a65d8ecbc2d7dcee396a2f7,75,24,53,768281
1,FCG,pe-machine-learning-dataset,7f9088ffca4a3d9789a895e09b9143ae205c2fda5fa325a0769b925276134c88,75,24,53,768280
1,FCG,pe-machine-learning-dataset,ad95267427b015aacf1cdfca546e2f78f75fe1b3a1a8e1e280302f065031cfca,75,43,39,791636
1,FCG,pe-machine-learning-dataset,bd2c6ff16dcf1d8ca26137a5339df9ec6780af82de6ec934ec1fa14cdce7fe89,75,24,53,768279
1,FCG,pe-machine-learning-dataset,3988cf9c7a9e2eb5aaa33ed8e016f53eca3e4a9b0c7999139e095cb3e6a54683,75,43,39,782448
1,FCG,pe-machine-learning-dataset,a4117c118d8bfd8b5ea0f66de2f942a458dd094e1648cd94986986f2072b30c1,75,24,53,768280
1,FCG,pe-machine-learning-dataset,2f4fc6b6ae9093e6da2bc2c55d5308ae6b07ab9df14bc3bf07a5f96036308605,75,43,39,791636
1,FCG,pe-machine-learning-dataset,c83db345ad8728c365f1ade73c479101b191c21589765f31ecc99960205ddd89,77,29,49,779704
1,FCG,pe-machine-learning-dataset,b68a03650a408e111a630af15773f1fa8c3f43e07ac894dc06eb2b68f4e4b259,77,29,49,779701
1,FCG,pe-machine-learning-dataset,34f3a815c0cb926a1bbe26773de5be5b3de589ddff6d4bde089afcabe4e9507e,77,29,49,779704
1,FCG,pe-machine-learning-dataset,a0c97b9e46f80c0e1c1649669e572e6d5955bc0654fdb511fd0f8e2f6b7d585d,77,29,49,779703
1,FCG,pe-machine-learning-dataset,d057148e4b12854cf7840a95558327faa19550a6b09c66ab5af324140b21489f,77,29,49,779702
1,FCG,pe-machine-learning-dataset,e50583d8aea0984580aa9934f1172cfd18bc2cac5f883023d2f0d1c264ab8fdb,77,29,49,779704
1,FCG,pe-machine-learning-dataset,4a1a37acc0d6de182dc96419d5a4f4130cbc5ea4768971dd0366043caff220a3,77,29,49,779702
1,FCG,pe-machine-learning-dataset,147a61c55410351b2d49abf59746a9f5cbc21a877dcd8da48d03d1f2c310f147,77,29,49,779703
1,FCG,pe-machine-learning-dataset,84fb8bb492b45c5721223da62bf8f5958a179a07cd4ea76454d524313cbcddc6,77,29,49,779703
1,FCG,pe-machine-learning-dataset,1ab3d22097fbfc9c63890d636c5f8fce86f90ccdd282be7c4cf302866e67b94c,78,75,6,914583
1,FCG,pe-machine-learning-dataset,07317f4d877e21c6b90a04566b8f90aef52abd4c536f611ce5f63e48ce66800d,80,41,44,796952
1,FCG,pe-machine-learning-dataset,93f99e6786eb63687a8bdcd39c8c641de9874f3edfbe0eb3954363b80b6a5bce,80,41,44,796950
1,FCG,pe-machine-learning-dataset,ebaa8b9eeaca877c0b6e41a556d1c552cbe4e4d2174fa98d154214ba36340395,80,41,44,806150
1,FCG,pe-machine-learning-dataset,7546e43975371ece6d33a0d405f7b0f78d478e80c0bfe890f4a082baadad033d,80,41,44,815339
1,FCG,pe-machine-learning-dataset,1fa4fcdd006a13aacaa156a860294f6564baa07c60d57030ae33f597428ccb3e,80,41,44,806150
1,FCG,pe-machine-learning-dataset,4b8e985de674649b692ed353c13e7c986a872e7581969667da8cc0208cc4b5fd,80,41,44,815339
1,FCG,pe-machine-learning-dataset,cd42eb0bdc1242a389b342e854f9a7d7547a0502f014040e0fe8ee8a21171f60,80,41,44,806149
1,FCG,pe-machine-learning-dataset,769625da7108b3e93879098894a25640a518d31d52a6975c458c32dbd754b958,80,41,44,815338
1,FCG,pe-machine-learning-dataset,6091bcf4dbff3294d19334246cd9c793cedab2ed0599ddc43707195a845fc236,80,85,14,995711
1,FCG,pe-machine-learning-dataset,f63ff0075a585d3d19498f5218b17dd8c5a26174cdd644aa0fa32f16b534679f,80,41,44,806149
1,FCG,pe-machine-learning-dataset,c05f695d1e15734cedb1baf7a5c3d61a8dd20f26de87cb7ede1c9abbdb619a3c,80,41,44,806150
1,FCG,pe-machine-learning-dataset,1fa1f3b41b024daba2678b424ca00984b5b9c49e6d5adb2a97e5d800b3b4e967,80,41,44,815338
1,FCG,pe-machine-learning-dataset,4b64c3db333c65b35cdcd6dd8dd717abbc6a0b3b1a414382364753c0a170a8aa,80,41,44,815338
1,FCG,pe-machine-learning-dataset,e6e9afc2ce0028bbdb91e334a1d69cdb73360ecd33a9e148595fe0cf4fb930be,80,41,44,815339
1,FCG,pe-machine-learning-dataset,c857841fd3722692ee59c81f7b3600b0dff725372680709269b15efaf05f1f9c,80,41,44,806150
1,FCG,pe-machine-learning-dataset,fbe99089cae2bfe9e077448166a08fd23eb6a3a4d0438df050201e539013b5d6,80,41,44,815339
1,FCG,pe-machine-learning-dataset,c682fbc595471efcf2d668727db8890ec871ecb983534da242bb6be726b722ed,81,44,42,816221
1,FCG,pe-machine-learning-dataset,65bc96ee872ff03ff42ac17b79e06ddc589d03f6d6f334a7a64fca05bcc8a7b0,81,42,44,795751
1,FCG,pe-machine-learning-dataset,7e6c5e0230a90ed5d3b803eb6131225443a74cc3809f94d6ea6e55512cb0a7d4,84,17,67,807314
1,FCG,pe-machine-learning-dataset,f4eae46cba98ec6b1c48abeaa4457141437ea4931c648d5473ef322ea55d493b,84,17,67,789059
1,FCG,pe-machine-learning-dataset,8a1ff6101aa4e292a0b983db13a834798aa4ff5a8aa9b51144600e3c377d7e78,84,17,67,807314
1,FCG,pe-machine-learning-dataset,6a63ac4050145ed11e07056052a7ed484ffa40c6122e7796caf1eb32043fd47b,84,17,67,789060
1,FCG,pe-machine-learning-dataset,b73b1292c6796a8373bb233ca041752f4322572f422826ba63f57c1439a73e8b,84,17,67,789060
1,FCG,pe-machine-learning-dataset,cd509b1ceb999283412f5f8f058786e9999d7ecc61ef01ac2f28c06bfe8e7a9d,84,6,78,740904
1,FCG,pe-machine-learning-dataset,6a514f3399b050521b2a6b48ef90bcff9e72c7feaaaa795ec0c58d12292587ed,84,17,67,807313
1,FCG,pe-machine-learning-dataset,ccf19919947acd019b9c64e31ee602668a5cc0b60d9cc0e8e35acd119be3760c,84,17,67,807313
1,FCG,pe-machine-learning-dataset,639ebea3be4e4f623a65d1a02bd67f706421c94fdfa1290951e4980bb7b55233,84,17,67,789059
1,FCG,pe-machine-learning-dataset,ea9bb0d7995eef26150bf69d6abf04df5e55b8e7910ce00487cb1dcb089509bb,84,17,67,798191
1,FCG,pe-machine-learning-dataset,64db4462bbba260769ff7ceb2b15447c4d05a669623c65c6f5708b187f43ad66,84,17,67,807314
1,FCG,pe-machine-learning-dataset,b716cab3ea1bc1bc63802fe870c6b7c7c586e168b7f8e74ed8239729aa49dc49,84,17,67,807313
1,FCG,pe-machine-learning-dataset,08b3d1cd26fdceaa6badbb4c91995483132293b41a6ec948c8a36a3c55aab70c,84,17,67,807314
1,FCG,pe-machine-learning-dataset,15cc23be3cc7bc491237ea110c24a5edb2b158188b9864d1a4d1d3e665f33803,84,17,67,807313
1,FCG,pe-machine-learning-dataset,83d42fa96094eacb5d071115c648d17ecbae74bedf3a40b0df2ef79cce6aa62f,84,17,67,807313
1,FCG,pe-machine-learning-dataset,dbb3c031721dd90fbadd6f03bb21fa189d3eef1c70b7a802841aa5780b2bb6e9,84,17,67,807313
1,FCG,pe-machine-learning-dataset,683860eb64d5bdfca066746143607bacb7bbc52fcdd0df2c31f8c57d2169b8c6,84,17,67,798111
1,FCG,pe-machine-learning-dataset,0354b413cca03484dec625c13fdffaad2ae58c5cdba5c727cafce18906550523,84,17,67,789061
1,FCG,pe-machine-learning-dataset,72828760b7b8f073f3a5eafc63b4419b85624bb65acacde24dc713d33b17c535,84,17,67,807313
1,FCG,pe-machine-learning-dataset,f5f3e41760fab368bdbf0f1ec5d7345e84f5bba9c3c246a3446251b173a7c904,84,17,67,807312
1,FCG,pe-machine-learning-dataset,46f6087fc746d9a73034835ad75d2ab0fbc08302a95f9bdb955b2ddfd59d3c88,84,17,67,807313
1,FCG,pe-machine-learning-dataset,14756eda6d09c87562e8022939f1a6665537a7ba88882334b0974f2ab569fca9,84,17,67,789059
1,FCG,pe-machine-learning-dataset,d21560e6de25bdd8afcddaff85de4e2045147d33828e14df6d785e35c1ba9e84,84,17,67,807315
1,FCG,pe-machine-learning-dataset,5348634226b394845d8c63bba9ac685e569116d8e4a7cee5ebeb9931e41c7d94,84,17,67,798191
1,FCG,pe-machine-learning-dataset,a96c6ab0dc460eb576a5b615c376f2d68f5f48762c85f69dd3aa0a00fbdd67af,88,109,21,1156165
1,FCG,pe-machine-learning-dataset,4928dd765606023f1103ec9728e120be6bb71cc6850245870cadb7e2e283f5d3,88,44,49,814552
1,FCG,pe-machine-learning-dataset,d48a429d1c4b9e03cbf1e4b5ffda16637d7e753b5724983f8e79db0c99fe9fda,91,45,51,819981
1,FCG,pe-machine-learning-dataset,8b69fdb3f6258582684ce2c7a2a0a5c25b8a1d8ecfea7fd1aa57e37ab49b1efd,91,45,51,810793
1,FCG,pe-machine-learning-dataset,10a5cb0cb6ddfd3ac4da862c605b848bb69e0240c7afb4c4c10519b218281a9d,91,45,51,810792
1,FCG,pe-machine-learning-dataset,7423030dab798fbcedf2f10ccce986b610f87aadd4e7e28248ca68f4a4a29e1f,92,121,13,1246006
1,FCG,pe-machine-learning-dataset,e95ce8a282b8b4471852f471807876ff474afc110703d991e1234d849d6c5afd,93,43,55,815152
1,FCG,pe-machine-learning-dataset,f1b0830574cd067113eb25a4201cbe704f5080609af541aa649648b6e8cb61ab,93,43,55,796775
1,FCG,pe-machine-learning-dataset,95c5f451b305a9d54b2f5bc3553290c4a864e2d80f05d72bf60874d6a21b3899,93,43,55,796772
1,FCG,pe-machine-learning-dataset,56c716619fffce314f76eccb87cfdac18f6f28da54678e672244c9f92d5c55a6,93,43,55,815152
